student_id,name,age,gender,email,phone,education_level,qualification,specialization,background,college_name,graduation_year,cgpa,backlogs,preferred_domain
STU00159,Isha Patla,22,Male,ishapatla549@gmail.com,9117647321,Undergraduate,B.Tech,CSE,Yes,"Model Engineering College, Kochi",2026,6.15,No,React
STU00160,Mitali Ray,24,Female,mitaliray88@gmail.com,9662087258,Postgraduate,M.Tech,CSE,Yes,College of Engineering Trivandrum,2026,6.31,No,Python
STU00161,Kala Nori,15,Female,kalanori260@gmail.com,9902425085,10th,10th,General,No,"St. Thomas Higher Secondary School, Thrissur",2026,7.36,No,Angular
STU00162,Siddharth Lal,21,Female,siddharthlal46@gmail.com,9478278218,Diploma,Diploma,ECE,No,"Government Polytechnic College, Palakkad",2026,8.89,No,MEARN Stack
STU00163,Fiyaz Chacko,23,Female,fiyazchacko647@gmail.com,9295719504,Postgraduate,M.Sc,Data Science,Yes,Cochin University of Science and Technology,2026,7.13,No,Data Science
STU00164,Aadi Keer,21,Female,aadikeer956@gmail.com,9432941445,Undergraduate,B.Tech,IT,Yes,"Mahatma Gandhi University, Kottayam",2026,6.51,Yes,MERN Stack
STU00165,Vyanjana Sengupta,16,Female,vyanjanasengupta887@gmail.com,9804086195,10th,10th,General,No,"Loyola School, Thiruvananthapuram",2026,6.94,No,Python
STU00166,Ekantika Sinha,21,Male,ekantikasinha709@gmail.com,9634211672,Undergraduate,BCA,Computer Applications,Yes,Cochin University of Science and Technology,2026,9.36,No,Flutter
STU00167,Falan Sinha,22,Male,falansinha617@gmail.com,9982982227,Undergraduate,BA,English,No,"St. Xavier's College, Mumbai",2025,7.93,No,UI/UX Design
STU00168,Joshua Puri,24,Female,joshuapuri707@gmail.com,9576642996,Undergraduate,BCA,Computer Applications,Yes,"Anna University, Chennai",2025,7.7,No,AI/ML
STU00169,Devansh Tiwari,18,Male,devanshtiwari688@gmail.com,9784523874,12th,12th,Science,No,"Bhavan's Vidya Mandir, Kochi",2026,6.96,No,AI/ML
STU00170,Ronith Saxena,22,Male,ronithsaxena69@gmail.com,9353398109,Undergraduate,BA,Economics,No,"St. Albert's College, Kochi",2025,6.02,No,UI/UX Design
STU00171,Gaurika Kunda,20,Female,gaurikakunda461@gmail.com,9498320110,Undergraduate,BCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2026,6.62,Yes,Data Science
STU00172,Deepa Jha,20,Male,deepajha512@gmail.com,9655924752,Undergraduate,BCA,Computer Applications,Yes,"Government Engineering College, Thrissur",2026,6.72,No,Data Science
STU00173,Matthew Ganesh,22,Male,matthewganesh711@gmail.com,9627422192,Undergraduate,B.Sc,Mathematics,No,"St. Thomas College, Thrissur",2025,8.59,No,React
STU00174,Shivansh Murty,18,Male,shivanshmurty356@gmail.com,9861863296,12th,12th,Arts,No,"Government Higher Secondary School, Tripunithura",2026,9.67,No,UI/UX Design
STU00175,Darsh Dugar,25,Female,darshdugar813@gmail.com,9488149273,Undergraduate,B.Tech,ECE,No,"TKM College of Engineering, Kollam",2023,7.68,No,DevOps
STU00176,Ethan Minhas,21,Female,ethanminhas823@gmail.com,9692326390,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Kalamassery",2025,8.01,No,Python
STU00177,Netra Bahri,28,Male,netrabahri788@gmail.com,9539625898,Postgraduate,MBA,Business Administration,No,"St. Xavier's College, Mumbai",2022,8.77,No,MERN Stack
STU00178,Aryan Randhawa,30,Female,aryanrandhawa849@gmail.com,9937800943,Working Professional,M.Sc,Data Science,Yes,"Christ University, Bengaluru",2017,6.71,No,Business Analytics
STU00179,Oliver Lanka,21,Male,oliverlanka157@gmail.com,9426551245,Undergraduate,BA,English,No,"St. Xavier's College, Mumbai",2026,7.13,No,Business Analytics
STU00180,Yuvraj Dhawan,20,Male,yuvrajdhawan641@gmail.com,9425155441,Undergraduate,B.Tech,Mechanical,No,"Government Engineering College, Thrissur",2026,6.86,No,Data Science
STU00181,Aarini Gokhale,27,Male,aarinigokhale640@gmail.com,9873773537,Postgraduate,MCA,Computer Applications,Yes,Cochin University of Science and Technology,2023,8.15,No,MERN Stack
STU00182,Radhika Choudhry,24,Female,radhikachoudhry216@gmail.com,9923515952,Undergraduate,B.Tech,IT,Yes,Rajagiri School of Engineering and Technology,2024,6.49,No,MERN Stack
STU00183,Edhitha Parsa,23,Female,edhithaparsa251@gmail.com,9964027324,Postgraduate,M.Sc,Data Science,Yes,"St. Thomas College, Thrissur",2026,5.82,Yes,Business Analytics
STU00184,Jackson Doshi,23,Female,jacksondoshi148@gmail.com,9435632899,Postgraduate,MBA,Business Administration,No,"Mahatma Gandhi University, Kottayam",2026,7.45,No,Business Analytics
STU00185,Kalpit Sha,25,Male,kalpitsha576@gmail.com,9214014134,Undergraduate,BBA,Business Administration,No,"St. Xavier's College, Mumbai",2023,7.24,Yes,Testing
STU00186,Warjas Rao,25,Male,warjasrao986@gmail.com,9271476207,Postgraduate,M.Sc,Data Science,Yes,"Anna University, Chennai",2024,9.04,No,UI/UX Design
STU00187,Kalpit Dutta,20,Female,kalpitdutta901@gmail.com,9431292818,Undergraduate,B.Tech,Mechanical,No,Rajagiri School of Engineering and Technology,2026,6.31,Yes,AI/ML
STU00188,Praneel Kothari,22,Male,praneelkothari612@gmail.com,9802506364,Undergraduate,B.Tech,ECE,No,Rajagiri School of Engineering and Technology,2026,7.43,No,Testing
STU00189,Jeevika Dua,28,Female,jeevikadua375@gmail.com,9920184955,Working Professional,M.Tech,CSE,Yes,College of Engineering Trivandrum,2022,9.33,No,Python
STU00190,Yochana Balay,23,Female,yochanabalay564@gmail.com,9400347789,Postgraduate,MBA,Business Administration,No,"University of Kerala, Thiruvananthapuram",2026,6.64,No,PHP
STU00191,Riya Som,23,Male,riyasom962@gmail.com,9492566853,Undergraduate,B.Tech,Civil,No,"Model Engineering College, Kochi",2025,6.13,Yes,PHP
STU00192,Nitesh Kade,21,Male,niteshkade468@gmail.com,9259923818,Undergraduate,B.Tech,Mechanical,No,National Institute of Technology Calicut,2026,7.55,No,Python
STU00193,Victor Sodhi,20,Male,victorsodhi863@gmail.com,9421300425,Undergraduate,B.Tech,Civil,No,"Mahatma Gandhi University, Kottayam",2026,5.76,No,DevOps
STU00194,Frederick Mann,26,Male,frederickmann598@gmail.com,9430366556,Postgraduate,M.Sc,Computer Science,Yes,"Loyola College, Chennai",2023,7.53,No,MERN Stack
STU00195,Chakrika Malhotra,23,Female,chakrikamalhotra592@gmail.com,9344322679,Undergraduate,B.Tech,Civil,No,"Government Engineering College, Thrissur",2025,7.9,No,Python
STU00196,Gagan Batra,18,Male,gaganbatra196@gmail.com,9120333847,12th,12th,Science,No,"St. Thomas Higher Secondary School, Thrissur",2026,7.01,No,Python
STU00197,Januja Anand,30,Male,janujaanand869@gmail.com,9890099255,Working Professional,M.Sc,Computer Science,Yes,"St. Xavier's College, Mumbai",2019,5.75,No,Data Science
STU00198,Dhriti Rana,25,Male,dhritirana560@gmail.com,9480412754,Undergraduate,B.Tech,CSE,Yes,Indian Institute of Technology Madras,2024,7.05,No,MEARN Stack
STU00199,Qarin Soman,22,Female,qarinsoman231@gmail.com,9419561201,Postgraduate,M.Sc,Data Science,Yes,"Jain University, Bengaluru",2026,7.22,Yes,DevOps
STU00200,Garima Dey,26,Male,garimadey389@gmail.com,9523625992,Postgraduate,M.Sc,Data Science,Yes,"St. Thomas College, Thrissur",2023,5.98,Yes,UI/UX Design
STU00201,Viraj Deo,21,Male,virajdeo263@gmail.com,9902448600,Undergraduate,B.Tech,Mechanical,No,College of Engineering Trivandrum,2026,5.5,Yes,DevOps
STU00202,Yadavi Khosla,20,Male,yadavikhosla52@gmail.com,9819228743,Undergraduate,B.Tech,CSE,Yes,Cochin University of Science and Technology,2026,7.37,Yes,AI/ML
STU00203,Megha Gade,20,Female,meghagade698@gmail.com,9927603754,Diploma,Diploma,Civil,No,"Government Polytechnic College, Kozhikode",2026,7.85,No,Testing
STU00204,Eesha Nagy,20,Female,eeshanagy662@gmail.com,9163525343,Undergraduate,B.Tech,CSE,Yes,"TKM College of Engineering, Kollam",2026,8.25,No,PHP
STU00205,Yashica Dutt,30,Female,yashicadutt944@gmail.com,9287974375,Working Professional,M.Sc,Computer Science,Yes,"Christ University, Bengaluru",2020,7.03,No,MERN Stack
STU00206,Ronith Rout,24,Female,ronithrout949@gmail.com,9410812797,Postgraduate,MBA,Business Administration,No,"Sacred Heart College, Thevara",2026,7.05,No,Python
STU00207,Zansi Guha,20,Female,zansiguha557@gmail.com,9662982736,Undergraduate,B.Tech,ECE,No,National Institute of Technology Calicut,2026,7.91,No,React
STU00208,Neel Kumar,16,Male,neelkumar736@gmail.com,9299929730,10th,10th,General,No,"Kendriya Vidyalaya No. 1, Kozhikode",2026,7.13,No,AI/ML
STU00209,Januja Oommen,27,Male,janujaoommen877@gmail.com,9785826598,Postgraduate,MCA,Computer Applications,Yes,National Institute of Technology Calicut,2023,7.61,No,DevOps
STU00210,Samarth Mahal,18,Male,samarthmahal268@gmail.com,9511859868,12th,12th,Science,No,"Loyola School, Thiruvananthapuram",2026,7.77,No,Python
STU00211,Tara Kalita,17,Female,tarakalita710@gmail.com,9353727962,12th,12th,Commerce,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,7.3,No,Flutter
STU00212,Hiral Chand,21,Male,hiralchand630@gmail.com,9337135066,Undergraduate,B.Sc,Mathematics,No,Indian Institute of Technology Madras,2026,8.92,No,UI/UX Design
STU00213,Tamanna Mukhopadhyay,24,Female,tamannamukhopadhyay719@gmail.com,9689736058,Postgraduate,MCA,Computer Applications,Yes,"Christ University, Bengaluru",2026,8.11,No,MERN Stack
STU00214,Henry Hans,20,Female,henryhans541@gmail.com,9855663125,Undergraduate,BCA,Computer Applications,Yes,"Mahatma Gandhi University, Kottayam",2026,6.52,Yes,Python
STU00215,Keya Kar,20,Male,keyakar550@gmail.com,9260902774,Undergraduate,BA,Economics,No,Indian Institute of Technology Madras,2026,6.49,Yes,Data Science
STU00216,Vidhi Chowdhury,26,Male,vidhichowdhury57@gmail.com,9586869229,Working Professional,M.Sc,Data Science,Yes,"Sacred Heart College, Thevara",2023,7.49,No,AI/ML
STU00217,Inaya Buch,15,Female,inayabuch261@gmail.com,9976659977,10th,10th,General,No,"Bhavan's Vidya Mandir, Kochi",2026,8.3,No,DevOps
STU00218,Ira Kalita,30,Male,irakalita484@gmail.com,9134075063,Working Professional,M.Tech,CSE,Yes,"TKM College of Engineering, Kollam",2020,7.6,No,React
STU00219,Madhavi Das,23,Male,madhavidas913@gmail.com,9510684364,Undergraduate,BCA,Computer Applications,Yes,"Government Engineering College, Thrissur",2025,6.61,No,Angular
STU00220,Mekhala Sharaf,20,Female,mekhalasharaf542@gmail.com,9236737888,Undergraduate,B.Tech,CSE,Yes,"TKM College of Engineering, Kollam",2026,6.47,No,DevOps
STU00221,Avi Bahri,21,Female,avibahri737@gmail.com,9684593732,Undergraduate,BCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2026,7.74,No,Data Science
STU00222,Sara Raman,18,Female,sararaman829@gmail.com,9808881871,12th,12th,Science,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,8.16,No,Data Science
STU00223,Balveer Sachar,24,Male,balveersachar689@gmail.com,9855147872,Postgraduate,MBA,Business Administration,No,"St. Albert's College, Kochi",2026,9.24,No,Data Science
STU00224,Varsha Bali,24,Female,varshabali297@gmail.com,9351429015,Postgraduate,M.Sc,Data Science,Yes,"Loyola College, Chennai",2025,7.6,No,Python
STU00225,Sneha Chakraborty,22,Female,snehachakraborty898@gmail.com,9253824712,Undergraduate,B.Tech,CSE,Yes,Rajagiri School of Engineering and Technology,2026,6.75,No,MERN Stack
STU00226,Daniel Memon,27,Male,danielmemon688@gmail.com,9509261668,Postgraduate,M.Sc,Data Science,Yes,"Mahatma Gandhi University, Kottayam",2023,7.98,No,Data Science
STU00227,Ekaraj Bhavsar,30,Male,ekarajbhavsar551@gmail.com,9608436962,Working Professional,MCA,Computer Applications,Yes,National Institute of Technology Calicut,2020,7.29,No,MEARN Stack
STU00228,Hema Balan,21,Male,hemabalan543@gmail.com,9243980993,Undergraduate,BCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2026,6.41,No,React
STU00229,Yamini Gopal,18,Female,yaminigopal549@gmail.com,9878016905,12th,12th,Commerce,No,"Bhavan's Vidya Mandir, Kochi",2026,7.24,No,Data Science
STU00230,Kabir Ghosh,21,Female,kabirghosh214@gmail.com,9457517705,Undergraduate,BBA,Business Administration,No,Cochin University of Science and Technology,2026,8.84,No,Business Analytics
STU00231,Jai Morar,30,Male,jaimorar249@gmail.com,9846923032,Working Professional,M.Sc,Data Science,Yes,Indian Institute of Technology Madras,2018,7.48,No,Python
STU00232,Ojasvi Bhargava,20,Male,ojasvibhargava268@gmail.com,9486165467,Undergraduate,B.Tech,IT,Yes,"Anna University, Chennai",2026,7.51,No,Business Analytics
STU00233,Tanmayi Lall,30,Female,tanmayilall209@gmail.com,9498041381,Working Professional,MBA,Business Administration,No,"Christ University, Bengaluru",2023,8.45,No,MEARN Stack
STU00234,Samaksh Kant,20,Female,samakshkant157@gmail.com,9310659326,Undergraduate,BBA,Business Administration,No,"Madras Christian College, Chennai",2026,6.11,No,Python
STU00235,Jasmit Bobal,20,Male,jasmitbobal782@gmail.com,9982177625,Undergraduate,B.Tech,ECE,No,"University of Kerala, Thiruvananthapuram",2026,8.15,No,DevOps
STU00236,Arin Dua,20,Female,arindua981@gmail.com,9163063063,Undergraduate,B.Tech,IT,Yes,Indian Institute of Technology Madras,2026,6.0,No,Python
STU00237,Krishna Deshmukh,20,Female,krishnadeshmukh141@gmail.com,9777210736,Undergraduate,B.Sc,Mathematics,No,"Anna University, Chennai",2026,8.32,Yes,Python
STU00238,Hamsini Dara,16,Female,hamsinidara500@gmail.com,9116891857,10th,10th,General,No,"Sarvodaya Vidyalaya, Thiruvananthapuram",2026,8.08,No,MEARN Stack
STU00239,Bimala Bhardwaj,18,Male,bimalabhardwaj515@gmail.com,9973120912,12th,12th,Science,No,"Loyola School, Thiruvananthapuram",2026,7.7,No,MERN Stack
STU00240,Chasmum Grover,22,Female,chasmumgrover363@gmail.com,9387037751,Postgraduate,M.Sc,Data Science,Yes,Cochin University of Science and Technology,2026,7.33,No,Python
STU00241,Prisha Narula,22,Male,prishanarula701@gmail.com,9989124880,Postgraduate,MBA,Business Administration,No,Indian Institute of Technology Madras,2026,8.23,No,Data Science
STU00242,Jeevika Shetty,19,Female,jeevikashetty653@gmail.com,9110147040,Diploma,Diploma,ECE,No,"Model Polytechnic College, Vadakara",2026,5.99,No,DevOps
STU00243,Nitara Kala,28,Male,nitarakala541@gmail.com,9145689604,Working Professional,M.Sc,Computer Science,Yes,"Loyola College, Chennai",2021,6.9,No,React
STU00244,Odika Rai,21,Female,odikarai674@gmail.com,9135328023,Undergraduate,BA,English,No,Cochin University of Science and Technology,2026,6.45,No,React
STU00245,Lohit Purohit,25,Male,lohitpurohit408@gmail.com,9182611003,Working Professional,MBA,Business Administration,No,Cochin University of Science and Technology,2025,5.5,Yes,React
STU00246,Gopal Prasad,20,Male,gopalprasad81@gmail.com,9637722224,Undergraduate,B.Tech,Mechanical,No,"Jain University, Bengaluru",2026,7.25,No,Flutter
STU00247,Nidhi Barad,24,Female,nidhibarad788@gmail.com,9759132774,Postgraduate,MCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2026,7.29,No,Python
STU00248,Dalaja Goda,20,Female,dalajagoda567@gmail.com,9503111666,Undergraduate,BCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2026,6.56,No,DevOps
STU00249,Indali Sant,21,Female,indalisant76@gmail.com,9188087644,Undergraduate,B.Com,Commerce,No,"Sacred Heart College, Thevara",2026,7.58,No,Data Science
STU00250,Yash Sharaf,21,Female,yashsharaf456@gmail.com,9486458467,Undergraduate,B.Tech,IT,Yes,"Jain University, Bengaluru",2026,6.65,Yes,Data Science
STU00251,David Shankar,21,Female,davidshankar27@gmail.com,9196227496,Undergraduate,BCA,Computer Applications,Yes,"Jain University, Bengaluru",2026,7.16,Yes,DevOps
STU00252,Tamanna Sheth,24,Female,tamannasheth923@gmail.com,9700797791,Postgraduate,MCA,Computer Applications,Yes,Cochin University of Science and Technology,2026,6.88,No,React
STU00253,Sai Madan,20,Male,saimadan150@gmail.com,9167932588,Undergraduate,BA,English,No,"Madras Christian College, Chennai",2026,6.86,No,React
STU00254,Gaurika Palan,22,Female,gaurikapalan632@gmail.com,9309968304,Undergraduate,B.Tech,IT,Yes,"Jain University, Bengaluru",2026,9.02,No,Python
STU00255,Udant Puri,30,Female,udantpuri883@gmail.com,9453842723,Working Professional,M.Sc,Computer Science,Yes,"Christ University, Bengaluru",2020,7.56,No,Python
STU00256,Arin Khare,24,Female,arinkhare182@gmail.com,9527606494,Postgraduate,M.Tech,CSE,Yes,"University of Kerala, Thiruvananthapuram",2026,5.61,No,Angular
STU00257,Unnati Shroff,22,Female,unnatishroff288@gmail.com,9976704309,Postgraduate,M.Sc,Data Science,Yes,Cochin University of Science and Technology,2026,8.09,No,DevOps
STU00258,Vyanjana Agarwal,24,Female,vyanjanaagarwal215@gmail.com,9570787423,Postgraduate,M.Sc,Computer Science,Yes,"University of Kerala, Thiruvananthapuram",2025,7.15,No,Angular
STU00259,Onkar Wali,22,Male,onkarwali512@gmail.com,9249442440,Undergraduate,B.Tech,CSE,Yes,National Institute of Technology Calicut,2026,8.13,No,Data Science
STU00260,Jagdish Sama,21,Male,jagdishsama519@gmail.com,9842716738,Undergraduate,BCA,Computer Applications,Yes,"Model Engineering College, Kochi",2026,5.52,No,Python
STU00261,Ishwar Ravi,20,Male,ishwarravi788@gmail.com,9366535973,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Kozhikode",2026,6.68,No,Business Analytics
STU00262,Theodore Varty,18,Female,theodorevarty11@gmail.com,9205877984,12th,12th,Science,No,"St. Thomas Higher Secondary School, Thrissur",2026,7.28,No,AI/ML
STU00263,Daniel Prasad,30,Male,danielprasad513@gmail.com,9261861139,Working Professional,MBA,Business Administration,No,"University of Kerala, Thiruvananthapuram",2020,9.05,No,Python
STU00264,Faris Bora,20,Male,farisbora320@gmail.com,9468365044,Undergraduate,B.Tech,CSE,Yes,"TKM College of Engineering, Kollam",2026,8.53,No,React
STU00265,Balhaar Din,18,Female,balhaardin69@gmail.com,9422406106,12th,12th,Science,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,9.53,No,DevOps
STU00266,Girish Loyal,25,Female,girishloyal179@gmail.com,9692609167,Undergraduate,BA,English,No,"Sacred Heart College, Thevara",2022,7.26,No,Business Analytics
STU00267,Sara Kale,18,Male,sarakale443@gmail.com,9524753348,12th,12th,Science,No,"Sarvodaya Vidyalaya, Thiruvananthapuram",2026,6.81,No,AI/ML
STU00268,Pavani Nair,24,Female,pavaninair816@gmail.com,9167177312,Working Professional,M.Sc,Data Science,Yes,"Christ University, Bengaluru",2025,8.06,No,Python
STU00269,Vinaya Sahota,22,Female,vinayasahota687@gmail.com,9625579419,Undergraduate,B.Tech,IT,Yes,"Government Engineering College, Thrissur",2026,7.12,No,Python
STU00270,David Sagar,30,Female,davidsagar630@gmail.com,9733688460,Working Professional,MBA,Business Administration,No,"Jain University, Bengaluru",2021,5.9,No,DevOps
STU00271,Warinder Thakkar,21,Male,warinderthakkar398@gmail.com,9549080818,Undergraduate,B.Tech,IT,Yes,"Jain University, Bengaluru",2026,6.34,No,UI/UX Design
STU00272,Victor Sani,17,Female,victorsani462@gmail.com,9765086407,12th,12th,Commerce,No,"St. Thomas Higher Secondary School, Thrissur",2026,7.07,No,MERN Stack
STU00273,Agastya Keer,21,Female,agastyakeer518@gmail.com,9801228319,Undergraduate,B.Tech,IT,Yes,College of Engineering Trivandrum,2026,6.82,No,DevOps
STU00274,Anthony Balasubramanian,25,Female,anthonybalasubramanian780@gmail.com,9336791759,Working Professional,MCA,Computer Applications,Yes,"Christ University, Bengaluru",2025,8.65,No,AI/ML
STU00275,Jonathan Kanda,21,Male,jonathankanda524@gmail.com,9221559383,Undergraduate,B.Tech,ECE,No,"Anna University, Chennai",2026,5.5,Yes,UI/UX Design
STU00276,Barkha Hans,19,Female,barkhahans754@gmail.com,9991281644,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Palakkad",2026,6.95,No,Data Science
STU00277,Hemani Chandra,24,Female,hemanichandra887@gmail.com,9226042285,Postgraduate,M.Sc,Data Science,Yes,"Anna University, Chennai",2025,7.36,No,Business Analytics
